fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
7.0,0.02,0.53,0.03,0.91,0.22,0.06,0.34,0.43,0.26,0.25,0.02,0.8,0.74,0.82,0.35,0.74,0.27,0.06,0.42,0.69,0.57,0.56,0.72,0.09,0.35,0.27,0.5,0.13333024777117458,0.04,0.09,0.16,0.58,0.15,0.76,0.4,0.36,0.2,0.6,0.26,0.35,0.27,0.27,0.53,0.89,0.9,0.94,0.84,0.38,0.49,-0.11181322407501243,0.03,0.01,0.22,0.23,0.27,0.32,0.15,0.13,0.14,0.15,0.8,0.07,0.16,0.18,0.59,0.62,0.32,0.85,0.03,0.26,0.5,0.03,0.7,0.81,0.11,0.52,0.48,0.02,0.11,0.5,0.47,0.44,0.8,0.83,0.94,0.85,0.53,0.67,0.44,0.01,0.3892384079796703,0.27,0.59,0.7,0.68,0.75,0.17404961678231287,0.12670069360218553,1.0155085361291156,0.3340135131874433,0.39678354106905667,0.1829778669384749,-0.03327650172696561,0.3607391333593899,0.9712720899223459,0.9801407224160108,0.2125284251351554,-0.03423163535186419,0.20173366682293137,0.40602204878816817,0.16220850341534104,0.7040814081633336,0.3465032773559265,0.12,0.04,0.13,0.19750487487346785,0.09914484196366669,0.7416423622014123,0.4240375132786531,0.7188132896688941,0.12194902273954218,0.07
7.0,0.08,0.21,0.02,0.97,0.06,0.03,0.33,0.52,0.28,0.42,0.09,1.0,0.28,0.58,0.1,0.56,0.44,0.21,0.44,0.35,0.38,0.37,0.35,0.26,0.32,0.32,0.45,0.05,0.21,0.17,0.26,0.46,0.28,0.61,0.4,0.55,0.28,0.55,0.57,0.59,0.63,0.63,0.47,0.55,0.64,0.8,0.41,0.5,0.56,0.02,0.14,0.03,0.23,0.24,0.29,0.29,0.11,0.1,0.11,0.1,0.81,0.08,0.26,0.17,0.23,0.48,0.11,0.41,0.04,0.68,0.5810674365378563,0.08,0.8,0.31,0.07,0.36,0.25167601026435005,0.13,0.14,0.16,0.14,0.14,0.29,0.28,0.3,0.27,0.3,0.41,0.5,0.2803985972620732,0.08324864614493786,0.2,0.74,0.53,0.78,0.75,0.2739536519618609,0.1553383393351977,1.1404601201637294,0.06334348219175559,0.07519145188329429,0.13074861511284053,0.3766123662225894,0.026629299027286085,0.7669501075482823,0.49985553961415624,0.5502507012474249,0.25268094600837504,0.16671402087842802,0.1370758715863878,0.09882701908798489,0.5731694401446227,0.3933497631335803,0.01,0.9,0.57,0.584557136457732,-0.03642836682346344,0.7924683838131039,-0.5663102646811822,0.6854534352057123,-0.00504746206168788,0.05
7.0,0.04,0.44,0.02,0.98,0.05,0.01,0.29,0.33,0.19,0.45,0.05,1.0,0.49,0.6,0.1,0.77,0.52,0.06,0.66,0.48,0.43,0.41,0.28,0.07,0.52,0.44,0.37,0.01,0.09,0.11,0.15,0.54,0.19,0.53,0.27,0.5,0.17,0.63,0.2,0.28,0.22,0.22,0.46,0.91,0.92,0.92,0.82,0.33,0.32,-0.12237319956600118,0.04,0.01,0.11,0.1,0.09,0.16,0.02,0.01,0.01,0.02,0.93,0.02,0.14,0.16,0.49,0.56,0.11,0.86,0.02,0.24,0.5,0.01,0.94,0.79,0.07,0.54,0.5,0.02,0.1,0.18,0.17,0.17,0.42,0.41,0.43,0.39,0.43,0.38,0.39,-0.12220300080490476,-0.02585587313568724,0.07,0.84,0.82,0.86,0.79,0.13355502105808137,0.13385920783129956,1.1204867393687108,0.16160029169105145,0.09463042896047555,0.492780986565552,0.28550835503980415,0.44451245562742925,0.5429347498290003,0.9983312892430343,0.5113234026181752,0.31487727062748816,0.431467308863266,0.17142864147460427,0.2571305668739356,0.4595843698298317,0.3089882655893895,0.03,0.24,0.66,0.1125955858773358,0.05290821473733538,0.19829636628967517,-0.1429991750489179,0.42683060789315574,0.1836588180057798,0.02
7.0,0.03,0.91,0.52,0.46,0.06,0.24,0.87,1.0,1.0,0.18,-0.38194876468288624,0.8302565959130866,0.1,0.61,0.49,0.34,0.3,0.41,0.29,0.2,0.14,0.2,0.15,0.06,0.14,0.14,0.16,0.05,0.8,0.33,0.46,0.34,0.53,0.04,0.1,0.53,0.22,0.44,1.0,0.79,0.39,0.8,0.46,0.43,0.45,0.49,0.48,0.73,0.69,0.02,0.53,0.01,0.32,0.32,0.5,0.64,0.12,0.1,0.15,0.17,0.76,0.15,0.26,0.17,0.31,0.37,0.33,0.19,0.33,0.75,0.463023838440321,0.07,0.4,0.2,0.16,0.39,0.71,0.64,0.25,0.08,0.11,0.11,0.24,0.26,0.26,0.24,0.84,0.25,0.88,0.2099019309106362,0.0022469237523982666,0.15,0.73,0.17,0.06,0.79,0.031561252348014775,0.4121709105811864,1.0598601037161721,0.19610477513006086,0.3283851544496827,0.31930983502374366,0.07679180434099875,0.07628693862978106,0.7442847780136749,0.5963062020044728,0.2208004944810205,0.07309282941863313,0.20395514402571396,0.46010173187729686,0.005626666443597925,0.5041952242127814,0.43173769344055446,0.06,0.11,0.01,0.025293597464117634,0.22348674833727275,0.7153263538491986,-0.16097844718206733,-0.01645472310471674,0.29679570883969164,0.31
7.0,0.02,0.81,0.84,0.874760584632308,0.59,0.67,0.51,0.66,0.43,0.15,0.04,1.0,0.29,0.72,0.14,0.23,0.29,0.81,0.29,0.26,0.16,0.19,0.27,0.17,0.23,0.22,0.23,0.04,0.46,0.73,0.7,0.24,0.72,0.49,0.45,0.53,0.44,0.27,0.63,0.79,0.8,0.74,1.0,0.26,0.27,0.42,0.47,0.66,0.58,0.04,0.84,0.05,0.49,0.65,0.71,0.75,1.0,1.0,1.0,1.0,0.29,0.95,1.0,1.0,0.86,0.96,0.78,0.27,1.0,0.79,0.5390797025016478,0.02,0.8,0.27,0.79,0.46,0.4,0.28,0.28,0.41,0.4,0.37,0.5,0.5,0.56,0.49,0.73,0.65,0.39,0.03,0.15,0.89,0.38,0.51,0.57,0.65,-0.19163626853166055,-0.17884424253805845,0.8347092312031479,0.35560281118280723,-0.29677338453576874,0.5834837298875384,0.2553814825306531,0.18270501927697502,0.7290708103525501,0.6475668891425932,-0.2623128769994556,0.25394995489850614,0.2664109872497349,0.06375349478285194,0.04147505810407811,0.6144693063122761,0.48837050721755215,0.03803671288773179,0.77,0.47,0.13283524721846193,0.11795465101487115,1.0261938151558536,0.5889663524035604,0.18490117463264677,0.20156673402564113,0.97
7.0,0.13,0.48,0.12,0.63,0.04,0.58,0.45,0.49,0.31,0.31,0.14,1.0,0.21,0.59,0.29,0.35,0.39,0.32,0.27,0.22,0.22,0.27,0.16,0.2,0.87,0.17,0.22,0.16,0.51,0.49,0.53,0.2,0.48,0.46,0.24,0.39,0.39,0.33,0.62,0.26,0.62,0.65,0.58,0.61,0.61,0.62,0.6,0.37,0.33,0.04,0.22,0.05,0.2,0.25,0.29,0.4,0.11,0.12,0.12,0.15,0.51,0.37,0.35,0.33,0.52,0.56,0.46,0.55,0.37,0.55,0.5,0.26,0.45,0.53,0.46,0.63,0.54,0.67,0.45,0.05,0.05,0.07,0.13,0.15,0.18,0.15,0.28,0.29,0.37,0.03,0.13572633634161416,0.22,0.73,0.5,0.74,0.85,0.02,0.16,0.97,0.18,0.03,0.12,0.24,0.16,0.79,0.76,0.09,0.3,0.0,0.26,0.02,0.36,0.1,0.1,0.21,-0.009089500365347447,0.07,0.02,0.62,1.0,0.36,0.11,0.33
7.0,0.03,0.47,0.22,0.7,0.42,0.11,0.39,0.56,0.36,0.29,0.05,1.0,0.63,0.77,0.19,0.63,0.35,0.13,0.34,0.64,0.57,0.58,0.44,0.28,0.49,0.38,0.52,0.01,0.06,0.21,0.26,0.53,0.14,0.69,0.43,0.4,0.32,0.56,0.36,0.54,0.37,0.37,0.43,0.76,0.78,0.84,0.78,0.66,0.68,0.01,0.22,0.03,0.36,0.45,0.5,0.52,0.38,0.42,0.42,0.4,0.65,0.21,0.15,0.15,0.43,0.52,0.29,0.63,0.13,0.62,0.49909664839695633,0.03,0.81,0.57,0.08,0.35,0.75,0.04,0.07,0.45,0.46,0.48,0.7,0.66,0.76,0.67,0.41,0.57,0.74,-0.06246385443058969,-0.12248874359531878,0.44,0.54,0.48,0.56,0.57,0.0420564743301729,0.4050299685611619,0.7499227017481829,0.622474494039815,0.1347795577985627,0.23806757962756184,0.36251895224850195,0.21788772829161068,0.7805180795429645,0.5837795558603965,0.31038320613171416,0.3536115173295421,-0.3101046968780695,0.5465620321735791,-0.16031194619091876,0.5122042895822004,0.29212068064553837,0.03,0.22,0.45,0.27642597707065697,-0.12490023704537168,0.6107105385540498,-0.6144979872296235,1.1698750761077135,0.23560012337318878,0.12
7.0,0.02,0.47,1.0,0.1,0.02,0.11220088602586492,0.54,0.49,0.33,0.5,-0.04823416371479862,1.1089047615456467,0.07,0.23,0.24,0.22,0.68,0.97,0.44,0.1,0.12,0.29,0.13,0.02,0.38,0.0,0.2,0.07,0.96,0.57,0.7,0.24,0.74,0.18,0.54,0.56,0.65,0.39,0.56,0.52,0.64,0.65,0.61,0.14,0.12,0.2,0.18,0.49,0.33,0.07,1.0,-0.08667836202912835,1.0,1.0,0.82,0.89,0.05,0.04,0.03,0.03,0.97,0.03,0.46,0.4,0.48,0.44,0.54,0.39,0.26,0.47,0.5,0.04,0.65,0.42,0.22,0.62,0.5,0.69,1.0,0.06,0.06,0.07,0.5005137415929755,0.05,0.07,0.09,0.65,0.23,0.5,0.02,0.06599412352893075,0.01,0.92,0.66,0.82,0.83,0.21496023446781304,0.343379169777855,0.8005707343978163,0.3053757803626243,0.15599440578472532,0.27858119459711894,0.309263476169878,0.16882448444971765,0.2366629225563162,0.8100261555856763,0.5880422586784373,0.2729759337322078,0.3080785933444664,0.17345381290958595,-0.03410899803473735,0.3109621856152168,0.5050573867625198,0.04,0.14,0.02,-0.053982331199965844,0.04301201742016213,0.4962085907600851,0.8540649456478804,0.8770482242874829,0.15364856803995347,1.0
7.0,0.01316158118893912,0.45,0.96,0.24,0.01,0.23369762703918845,0.46,0.46,0.29,0.57,0.09166063805781355,1.009002357786077,0.1,0.34,0.37,0.23,0.64,0.79,0.29,0.14,0.13,0.26,0.12,0.16,0.5622106385444674,0.63,0.38,0.02,0.67,0.75,0.78,0.21,0.77,0.25,0.62,0.32,0.73,0.29,0.5,0.42,0.56,0.57,0.56,0.25,0.21,0.41,0.41,0.77,0.63,0.02,0.69,-0.07082074260334237,0.4201041847952357,0.19839319915697687,0.38546533983014347,0.24981759021094924,0.27653664097425806,0.14402567381242531,0.4687196861031051,0.23810911348556543,0.97,0.05,0.37,0.33,0.46,0.41,0.55,0.48,0.27,0.45,0.5,0.02,0.71,0.52,0.21,0.56,0.5,0.65,0.61,0.07,0.06,0.07,0.01,0.06,0.07,0.11,0.43,0.32,0.56,-0.06370181395908198,0.2512417780256829,0.5402529361049304,0.92,0.63,0.76,0.83,-0.10777694433414091,0.09875239013243964,0.9114423060611733,0.1651787877672679,0.19152605637836406,0.30800078201697423,0.3461453201627858,0.03566841135370305,0.7596029922768913,1.3140808823027936,0.10840792007888585,0.1679120810474254,0.280471474386606,0.4891875418407384,0.042036419628702755,0.5255318850700982,0.43991547921729746,0.01,0.15,0.5439259252899304,-0.035203014063123206,-0.09147669803895381,0.5283435193023415,0.49518452471301294,0.9003389033291016,0.12262595008114033,0.96
7.0,0.02,1.0,0.15,0.73,0.08,0.36,0.42,0.58,0.37,0.11,0.04,1.0,0.66,0.81,0.85,0.42,0.27,0.27,0.35,0.57,0.34,0.38,0.12,0.11,0.3,0.29,0.35,0.01,0.13,0.16,0.41,0.15,0.29,0.2,0.48,0.16,0.42,0.35,0.41,0.72,0.47,0.44,0.74,0.79,0.7,0.78,0.68,0.25,0.23,0.01,0.28,0.01,0.16,0.29,0.27,0.4,0.08,0.13,0.11,0.15,0.74,0.14,0.59,0.63,0.84,0.8,0.82,0.81,0.28,0.21,0.5,0.01,0.89,0.81,0.28,0.32,0.65,0.15,0.14,0.49,0.53,0.54,0.54,0.6,0.81,0.65,0.6,0.7,0.25,-0.2626309674895039,0.31781870548518804,0.21,0.58,0.44,0.28,0.84,-0.09806142682297984,0.10815887867265024,0.8354160924322233,0.4582120811569216,-0.04258806296870296,0.31827554495160415,0.4257167523617147,0.062086569507248585,0.747374774933214,0.5854749328674893,0.16004361713205406,0.3043942918390864,-0.1763959355857166,0.3037597045251622,-0.051012761400890824,0.6335919783128874,0.060992728273278646,0.04,0.14,0.02,0.2002397506972657,-0.1792217929769061,0.6373491968545636,0.8637339254401725,0.5206296443992598,0.11546031501550183,0.25
7.0,0.19874044794677082,0.4,0.19834534447383795,0.98,0.04,0.02,0.36,0.41,0.21,0.49,0.2294987947430583,1.0543264428641943,0.28,0.5,0.32,0.64,0.6,0.21,0.57,0.32,0.29,0.27,0.2126975229256263,0.16,0.61,0.21,0.31,0.01,0.2,0.27,0.31,0.34,0.18,0.63,0.7,0.36,0.67,0.36,0.4,0.3,0.36,0.39,0.46,0.74,0.78,0.72,0.7,0.76,0.81,0.1050230012601089,0.11,0.11502892267319424,0.21,0.15,0.13,0.28,0.04,0.02,0.02,0.04,0.94,0.01,0.19,0.17,0.42,0.51,0.26,0.66,0.05,0.43,0.5,0.005869065282008076,0.95,0.61,0.09,0.33,0.27,0.11,0.09,0.1,0.08,0.08,0.2,0.22,0.23,0.21,0.3,0.3,0.5,0.11750384479803375,-0.32700868785686626,0.07,0.8,0.59,0.72,0.79,0.26069771766877087,0.40919947697207953,0.7926095070936854,0.30166041921148523,0.06635235645436244,0.3814704679482568,0.42740367393554707,0.15869105077533963,0.7811779443797904,0.7192600093625947,0.6716719766637754,0.03910220400063229,0.3061525555203808,-0.18140096097370462,-0.011927134169970918,0.5241163831655381,0.29172314398417953,0.01,0.2,0.1819274239469544,0.4702964972658054,-0.019322532087578503,1.1392673341866695,0.6488781713742247,0.1887568963382235,0.21966311851202638,0.03
7.0,0.03,0.6,0.01,0.96,0.05,0.02,0.63,0.51,0.49,0.52,0.03,0.71,0.39,0.45,0.37,0.58,0.66,0.3,0.57,0.38,0.35,0.34,0.17,0.1,0.31,0.32,0.55,0.01,0.14,0.66,0.58,0.34,0.51,0.42,0.39,0.56,0.4,0.42,0.23,0.49,0.24,0.24,0.51,0.79,0.8,0.78,0.8,0.7,0.69,0.2397053817504066,0.05,0.02,0.03,0.04,0.07,0.12,0.02,0.03,0.05,0.07,0.6,0.27,0.16,0.18,0.53,0.58,0.27,0.83,0.05,0.33,0.5,0.04,0.68,0.78,0.11,0.73,0.52,0.05,0.22,0.35,0.37,0.39,0.13,0.24,0.41,0.23,0.59,0.52,0.51,0.17426809917084496,-0.09596267260454716,0.34,0.77,0.73,0.83,0.89,0.05601509768710278,0.37479658889807677,0.8731638533917783,0.1569279026951253,0.3310973144038961,0.346446877412522,0.19926959439388017,0.22250264436985343,0.6318288588226432,0.8920121301750581,0.21679313163878977,0.121668902889081,0.05918862066400157,-0.137010447868665,0.21397298385474572,0.36028240802298606,0.44147664690068267,0.18,0.04,0.04,-0.06967277256242604,0.12122073932247526,0.3408577039289645,0.38933092841898165,0.5379583461956031,0.10519095435752414,0.12
7.0,0.04,0.38,0.06,0.82,0.35,0.15,0.32,0.42,0.24,0.27,0.05,1.0,0.57,0.72,0.1,0.59,0.26,0.23,0.43,0.58,0.51,0.52,0.24,0.28,0.38,0.48,0.53,0.02,0.14,0.1,0.18,0.47,0.21,0.64,0.22,0.42,0.21,0.6,0.73,0.42,0.77,0.78,0.37,0.61,0.61,0.74,0.54,0.57,0.61,0.01,0.19,0.02,0.35,0.42,0.43,0.5,0.23,0.24,0.22,0.24,0.78,0.1,0.14,0.13,0.37,0.41,0.29,0.63,0.12,0.45,0.5,0.02,0.88,0.6,0.12,0.24,0.69,0.07,0.22,0.5,0.53,0.54,0.56,0.58,0.68,0.6,0.56,0.77,0.24,0.03,0.05,0.27,0.58,0.41,0.64,0.74,0.18428337528734853,0.13497727210977487,0.8811411828326833,0.1760655964444785,0.09841770792155245,0.35792997763634604,0.6095269462381671,-0.07039051846170866,0.418674564437729,0.582067194087087,0.1673726560558098,-0.15299763617849418,-0.09568840015485133,0.2791170651938585,0.05802181761162914,0.35340399015441126,0.5833182873283611,0.03,0.24,0.34,0.3740662840093816,0.06972747880376091,0.7042421257728836,0.6828582233124618,0.8905481642370058,-0.01596931941383556,0.14
7.0,0.05,0.18,0.09,0.75,0.2,0.35,0.19,0.29,0.18,0.89,0.06,1.0,0.26,0.24,0.17,0.48,0.73,0.3,0.48,0.31,0.5,0.55,0.26,0.2,0.32,0.23,0.3,0.04,0.33,0.27,0.39,0.32,0.32,0.34,0.06,0.34,0.2,0.42,0.79,0.45,0.79,0.82,0.24,0.47,0.49,0.58,0.44,0.36,0.42,0.02,0.27,0.05,0.39,0.53,0.58,0.6,0.56,0.66,0.65,0.62,0.61,0.33,0.28,0.19,0.19,0.15,0.3,0.46,0.34,0.76,0.491204301284606,0.63,0.6708726145201704,0.5,0.03,0.2,0.71,0.18,0.26,0.31,0.34,0.42,0.46,0.46,0.54,0.46,0.84,0.83,0.53,0.02,0.43579068519027514,0.6,0.25,0.38,0.39,0.54,-0.1054425151392888,0.06235418266410753,0.905165078382202,0.09226436923986345,0.2633130349210445,0.16572109511594202,0.3544888920505215,0.1364405603817917,0.9186108277094094,1.040595354804828,-0.015086577071072221,0.34801377484057716,-0.18512896909537185,0.23478080059423032,0.06437635282034622,0.5602391985811177,0.28086271972571303,0.22,0.04,0.17,0.10866545730487293,0.18098769148623664,0.6070286576995222,0.765442237849296,0.7772899649364674,-0.004218196876985353,0.52
7.0,0.16910126197018663,0.39,0.31,0.75,0.02,0.02,0.35,0.43,0.22,0.33,0.07882057643289088,0.9644363808528628,0.43,0.71,0.43,0.54,0.34,0.08,0.48,0.45,0.42,0.46,0.22,0.43,0.76,0.0,0.53,0.01,0.18,0.11,0.17,0.57,0.22,0.56,0.28,0.42,0.21,0.6,0.47,0.25,0.48,0.49,0.4,0.74,0.74,0.81,0.55,0.64,0.53,-0.029441248206035504,0.14,0.16758156551781356,0.2,0.43,0.41,0.35,0.02,0.03,0.03,0.02,0.99,0.01,0.14,0.14,0.42,0.48,0.27,0.7,0.08,0.34,0.5,0.02,0.61,0.66,0.02,0.53,0.85,0.17,0.28,0.16,0.15,0.15,0.3,0.3,0.33,0.3,0.15,0.31,0.24,-0.20421027562778826,-0.12155975747405001,0.03,0.6,0.46,0.4,0.54,-0.03297904225311943,0.11670317099735254,0.977572239202828,0.6000446606800688,0.20280144424215335,0.25806688903205277,0.05511526197833433,0.0423075579101255,0.8907631405219749,1.2975669219476649,0.05048533768305963,0.3971646427652855,0.04772813895403871,0.18345107249631548,-0.02808689492966876,0.63353517487806,0.4955169721583586,0.03,0.08,0.01,0.28231939760009866,-0.16361225138016014,0.5666334530451471,-0.020763249615639745,0.14907612169882734,0.23856989017059532,0.05
7.0,0.02,0.64,0.1,0.68,0.79,0.16,0.37,0.33,0.16,0.18,0.04,1.0,0.74,0.8,0.82,0.68,0.21,0.04,0.24,0.68,0.66,0.71,0.43,0.14,0.38,0.41,0.6,-0.04858507631513176,0.05,0.11,0.13,0.7,0.21,0.69,0.26,0.51,0.11,0.77,0.22,0.2,0.25,0.25,0.62,0.94,0.93,0.95,0.92,0.6,0.58,-0.11814271562805156,0.11,0.02,0.21,0.24,0.46,0.53,0.21,0.21,0.37,0.39,0.64,0.11,0.22,0.25,0.69,0.69,0.52,0.84,0.12,0.12,0.5,0.02,0.79,0.82,0.02,0.25,0.85,0.03,0.08,0.19,0.2,0.3,0.56,0.53,0.61,0.66,0.24,0.49,0.33,0.18724406610636363,0.2794703363007267,0.43,0.5,0.47,0.34,0.7,-0.04390876257004696,0.22176193777460895,0.8928310941185077,0.39132339173060826,0.18791719779668548,-0.06535355014928251,0.5520572525301081,0.07370073478461264,0.6173857459566676,0.6310672686937844,0.4942389900007378,-0.31925810982248626,0.5538114603139537,0.7565845266247939,-0.10733073690332466,0.42684974657262564,0.3145589695376542,0.03,0.17,0.08,0.1803590630439038,0.21586783535551204,0.33687883286936715,0.6302643388191274,0.48879558073054724,0.25571525517824956,0.09
7.0,0.01,0.44,0.15,0.8,0.01,0.17,0.45,0.5,0.3,0.45,-0.024780887440318755,1.1673856238523292,0.23,0.5,0.44,0.43,0.56,0.47,0.48,0.25,0.21,0.21,0.21,0.29,0.06,0.24,0.27,0.02,0.38,0.3,0.46,0.15,0.68,0.39,0.84,0.35,0.86,0.24,0.61,0.41,0.62,0.64,0.53,0.44,0.49,0.36,0.47,0.58,0.57,0.01,0.26,0.08031711028875718,0.12,0.29,0.27,0.25,0.01,0.02,0.02,0.02,0.88,0.07,0.3,0.26,0.45,0.46,0.45,0.52,0.1,0.46,0.5,0.02,0.82,0.52,0.15,0.44,0.04,0.46,0.21,0.08,0.07,0.06,0.15,0.18,0.18,0.2,0.35,0.06,0.31,0.17909933858788823,-0.08931808130531702,0.03,0.85,0.66,0.82,0.82,0.028544424024132577,0.1638419029329397,0.7273259126960552,-0.1279485154102028,0.1919369577393667,0.22693909738119433,0.029766251340709038,-0.25557720958815056,0.8236088495287386,0.9244548834164652,0.07357557373540732,0.09606343421566266,-0.01837092909774285,-0.07014072701767787,0.21825135178274213,0.36272516110807074,0.46047122385048256,0.02,0.24,0.03,0.3233695369801247,0.07776128155349235,0.594220224410521,0.5293698650870658,0.4378469862896509,-0.05879917999099571,0.14
7.0,0.04,0.22,0.3,0.75,0.02,0.02,0.29,0.31,0.21,0.87,0.17081500575904612,1.12582595416888,0.07,0.09,0.16,0.33,0.85,0.46,0.56,0.12,0.22,0.21,0.28,0.15,0.31,0.18,0.35,0.07,0.66,0.51,0.63,0.2,0.42,0.17,0.22,0.45,0.35,0.33,0.76,0.26,0.68,0.75,0.26,0.41,0.41,0.41,0.38,0.43,0.52,0.02,0.26,0.01,0.04,0.1,0.25,0.22,0.01,0.02,0.04,0.03,0.93,0.07,0.11,0.09,0.2,0.19,0.26,0.5,0.11,0.69,0.4990194115630008,0.16,0.25,0.51,0.15,0.5,0.46,0.65,0.75,0.05,0.06,0.07,0.08,0.12,0.14,0.14,0.7,0.42,0.67,0.04,0.01,0.08,0.63,0.54,0.69,0.69,0.13623540632688105,0.28113767269828804,0.9055013864445047,0.06779637215818185,-0.13587667973829837,-0.009741011304632424,0.0822689903107574,0.2857939650475988,0.08569267648947976,0.7346119282791099,-0.32211395318603997,0.49423895199261525,-0.1539983122920418,-0.12706157581670263,0.11573782072486796,0.589613215862184,0.33353249615084657,0.08,0.09,0.06,0.06365752108033854,0.1708093845430736,0.7623087755003537,0.631417833078462,0.7115427116983788,0.2961641084397129,0.36
7.0,0.01,0.52,0.08,0.77,0.57,0.09,0.3,0.39,0.24,0.33,0.02,1.0,0.82,0.76,0.27,0.83,0.27,0.05,0.74,0.75,0.64,0.67,0.45,0.4,0.3,0.5,0.56,-0.046477850780918165,0.07,0.15,0.15,0.74,0.09,0.74,0.07,0.48,0.09,0.8,0.35,0.43,0.34,0.35,0.47,0.83,0.81,0.9,0.76,0.49,0.69,0.007893108546787903,0.11,0.02,0.75,0.68,0.7,0.7,0.82,0.65,0.61,0.56,0.65,0.3,0.25,0.26,0.56,0.5,0.72,0.76,0.14,0.11,0.5,0.01,0.91,0.79,0.14,0.35,0.48,0.02,0.2003476899713713,0.59,0.55,0.53,0.85,0.77,1.0,0.91,0.53,0.51,0.25,-0.07892088200543279,0.08388156544883073,0.46,0.17,0.61,0.49,0.36,0.17829610701410964,0.07589366610359727,0.8993639532574242,0.403829021138144,0.0990159802989572,-0.00485917072516831,0.12185469433998358,-0.004135566439899374,0.7886803526878701,0.638948438864044,0.42719060045106527,0.16746630014546138,0.22674829516312955,0.2527597711451155,0.08013296912392089,0.33793616225133294,0.2916629361932899,0.01,0.28,0.5,0.04425576516035218,0.002419017452708963,0.4828132774494701,0.7868762765464964,0.6370116004630051,0.1811855708384441,0.04
7.0,0.55,0.57,0.16,0.38,0.77,0.55,0.47,0.56,0.37,0.3,0.56,1.0,0.22,0.46,0.33,0.32,0.38,0.97,0.37,0.21,0.22,0.32,0.2,0.16,0.14,0.21,0.25,0.76,0.64,0.55,0.54,0.3,0.56,0.37,0.18,0.53,0.34,0.43,0.57,0.54,0.7,0.67,0.7,0.41,0.44,0.44,0.41,0.17,0.15,0.39,0.51,0.41,0.52,0.59,0.64,0.72,0.62,0.62,0.61,0.63,0.43,0.63,0.65,0.56,0.59,0.51,0.69,0.3,0.6,0.62,0.4958658041614171,0.4,0.78,0.36,0.35,0.26,0.65,0.25,0.47,0.17,0.16,0.17,0.3,0.3,0.33,0.31,0.71,0.54,0.31,0.39,0.28,0.51,0.58,0.34,0.63,0.7,0.08,0.09,0.9,0.12,0.15,0.14,0.46,0.09,0.75,0.52,0.2,0.53,0.26,0.52,0.15,0.93,0.86,0.29,0.3,0.12,0.13,0.15,0.9,0.5,1.0,0.16,0.59
