fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
9.0,0.4,0.41,0.16,0.74,0.24,0.16,0.42,0.64,0.39,0.12,0.41,1.0,0.39,0.85,0.27,0.43,0.13,0.11,0.22,0.41,0.38,0.4,0.3,0.23,0.26,0.24,0.32,0.19,0.21,0.12,0.19,0.48,0.29,0.78,0.43,0.29,0.29,0.5,0.56,0.43,0.62,0.61,0.5,0.7,0.71,0.77,0.61,0.57,0.6,0.07,0.15,0.13,0.45,0.52,0.63,0.69,0.24,0.25,0.27,0.27,0.79,0.14,0.19,0.18,0.45,0.58,0.34,0.46,0.23,0.52,0.5,0.65,0.55,0.4,0.14,0.33,0.81,0.33,0.08,0.17,0.17,0.18,0.32,0.32,0.35,0.31,0.34,0.5,0.24,0.03,-0.10142859177714045,0.22,0.5,0.29,0.43,0.54,0.07,0.1,0.92,0.13,0.18,0.23,0.68,0.1,0.9,0.79,0.17,0.16,0.0,0.23,0.1,0.64,0.11,0.27,0.23,0.01,0.09,0.06,0.83,1.0,0.81,0.08,0.32
9.0,0.01,0.42,0.03,0.92,0.18,0.03,0.32,0.44,0.25,0.39,0.02,0.79,0.53,0.71,0.14,0.64,0.38,0.1,0.42,0.6,0.54,0.53,0.55,0.39,0.4,0.37,0.53,-0.02333734606686523,0.08,0.13,0.14,0.65,0.24,0.64,0.55,0.41,0.21,0.71,0.39,0.46,0.36,0.38,0.47,0.86,0.85,0.9,0.74,0.47,0.64,-0.004715486795791764,0.08,0.01,0.22,0.47,0.57,0.58,0.12,0.22,0.24,0.22,0.83,0.1,0.15,0.14,0.4,0.55,0.19,0.63,0.05,0.5,0.5,0.02,0.75,0.54,0.02,0.33,0.6,0.02,0.11,0.51,0.51,0.52,0.65,0.69,0.83,0.67,0.47,0.54,0.56,0.08195084244512792,0.01885111488943482,0.22,0.65,0.58,0.56,0.64,0.06147790966759578,-0.1537043336239792,0.9732549509671903,0.19906708041913623,-0.17805390423403297,0.3114706404673621,0.41204591489388337,0.30771841814000966,0.5267733206873685,0.5563324520493167,0.4371076571064699,-0.18262485925739472,0.012176953912914693,0.35315511243819403,0.21348530493705636,0.7114750158339977,0.16637413488296315,0.06,0.06,0.04,0.2240411860618295,-0.2478234153287821,0.6941731854103401,0.8255422301294962,0.44969296155488725,0.02089641078348678,0.13
9.0,0.02,0.79,0.03,0.9,0.18,0.02,1.0,0.82,0.91,0.35,0.20307528729900182,1.101268120303308,0.41,0.52,0.49,0.65,0.46,0.21,0.57,0.41,0.31,0.32,0.23,0.09,0.18,0.09,0.25,0.01,0.17,0.15,0.23,0.63,0.31,0.44,0.22,0.74,0.18,0.54,0.24,0.78,0.22,0.24,0.48,0.75,0.76,0.95,0.46,0.48,0.57,0.06674190194576259,0.13,0.01,0.67,0.67,0.63,0.66,0.28,0.25,0.21,0.2,0.88,0.04,0.18,0.18,0.46,0.5,0.37,0.67,0.08,0.43,0.5,0.13,0.9437979050658519,0.65,0.15,0.85,0.56,0.06,1.0,0.38,0.4,0.42,0.38,0.44,0.55,0.46,0.58,0.58,0.37,0.01,0.29719185524454317,0.17,0.55,0.44,0.36,0.35,0.12180671284723424,0.2906368281287225,0.9104962073977398,0.14524172320510845,-0.027574819111708004,0.3098325691501963,0.3805929605812773,0.18875141596794387,0.7970040528467363,0.5929775595192938,0.6504679903486686,-0.24673120542052682,0.4464282488002042,0.5951199991311109,-0.026240547313025026,0.7340831791546126,0.1994378833804041,0.16,0.04,0.05,-0.1872034024665602,-0.06767221438720283,0.6526808788651833,0.687171361455768,0.43153588257044506,0.03219023471606894,0.04
9.0,0.22,0.23,0.55,0.54,0.05,0.13,0.24,0.37,0.21,0.57,0.24,1.0,0.26,0.41,0.25,0.47,0.55,0.23,0.35,0.3,0.5,0.67,0.17,0.24,0.53,0.26,0.43,0.23,0.45,0.31,0.44,0.34,0.42,0.43,0.17,0.34,0.31,0.39,0.92,0.62,0.75,0.85,0.34,0.28,0.25,0.35,0.23,0.53,0.51,0.2,0.72,0.17,0.33,0.46,0.52,0.64,0.4,0.49,0.51,0.57,0.67,0.25,0.32,0.21,0.21,0.21,0.27,0.42,0.38,0.85,0.5615654779309555,0.79,0.21,0.44,0.26,0.44,0.52,0.43,0.33,0.18,0.22,0.37,0.37,0.36,0.42,0.36,0.66,0.63,0.5,0.14,1.0,0.52,0.2,0.48,0.65,0.52,0.09,0.28,0.9,0.32,0.1,0.23,0.27,0.28,0.64,0.78,0.22,0.12,0.04,0.23,0.18,0.14,0.22,0.09,0.4,0.26,0.19,0.12,0.69,0.5,1.0,0.32,0.59
9.0,0.03,0.78,0.02,0.52,0.25,0.88,0.51,0.55,0.34,0.21,-0.13034290008619825,1.0482338944851342,0.48,0.7,0.39,0.38,0.3,0.59,0.32,0.45,0.31,0.37,0.34,0.5,0.37,0.26,0.31,0.04,0.33,0.55,0.55,0.25,0.51,0.6,0.46,0.3,0.52,0.32,0.46,0.49,0.57,0.54,0.83,0.6,0.58,0.69,0.52,0.56,0.51,0.02,0.3,0.03,0.34,0.44,0.5,0.52,0.37,0.42,0.43,0.41,0.36,0.51,0.7,0.71,0.84,0.75,0.9,0.42,0.65,0.47,0.5,0.01,0.93,0.47,0.12,0.24,0.75,0.3,0.2,0.63,0.65,0.61,0.5,0.59,0.67,0.58,0.67,0.83,0.19,0.05,-0.11218333990098953,0.46,0.6,0.44,0.72,0.77,0.2656860373865914,0.5834485001368921,0.9114228055467636,0.24562496878074286,0.12790188077993275,-0.03005011268448829,0.11075389410593756,0.17260627888021188,0.9188934346073951,0.794278248689484,0.24090316153531827,0.02022534832682757,0.11523754994194946,0.5689484780836656,-0.08714786207292942,0.5660205897466907,0.2343540746651242,0.03,0.26,0.08,-0.03954923403599911,0.22166441362796663,0.28154118739632616,0.07138501377676776,0.70557800341755,0.23760003748015202,0.33
9.0,0.02,0.52,0.25,0.63,0.03,0.31,0.54,0.62,0.44,0.36,0.10496313399923403,0.820427610129095,0.26,0.6,0.71,0.34,0.43,0.37,0.26,0.27,0.31,0.37,0.12,0.16,0.3,0.25,0.27,0.03,0.46,0.46,0.54,0.29,0.35,0.47,0.49,0.27,0.48,0.34,0.56,0.41,0.6,0.6,0.53,0.57,0.49,0.53,0.52,0.59,0.59,0.02,0.37,0.01,0.5,0.76,0.77,0.81,0.16,0.21,0.19,0.19,0.74,0.22,0.38,0.35,0.48,0.47,0.51,0.43,0.34,0.59,0.5825062272459272,0.05,0.54,0.45,0.32,0.49,0.67,0.82,0.67,0.09,0.13,0.17,0.28,0.29,0.29,0.3,0.56,0.63,0.56,0.01,0.448397441785879,0.13,0.72,0.35,0.5,0.7,0.2901653638499535,0.024052497637371772,0.8677931201362687,0.30933091359298925,-0.04126463749604761,0.12066133807924771,0.32134293422489074,0.13446527477773712,0.46555556301498113,0.8010936786050166,0.18756807030139247,0.3314760092305265,0.2882365536431902,0.36140611021891766,0.014466447271143643,0.3900267348720392,0.5655422404636401,0.13,0.04,0.01,0.29301573433213435,0.08677080643623065,0.7410981513596059,0.6248983684299901,0.5091115261784802,0.01737985624577179,0.5
9.0,0.01,0.37,0.02,0.95,0.13,0.02,0.39,0.4,0.28,0.52,0.03,1.0,0.38,0.52,0.21,0.57,0.55,0.13,0.84,0.4,0.36,0.35,0.24,0.5332800892438293,0.36,0.21,0.33,0.01,0.14,0.3,0.37,0.26,0.2,0.53,0.36,0.33,0.32,0.41,0.43,0.27,0.49,0.49,0.35,0.68,0.69,0.86,0.6,0.72,0.67,-0.17875161308652363,0.05,0.1261673920479527,0.18,0.16,0.29,0.28,0.05,0.04,0.07,0.06,0.9,0.03,0.06,0.08,0.4,0.39,0.39,0.68,0.04,0.32,0.5,0.01,0.89,0.68,0.03,0.31,0.5,0.17,0.1,0.14,0.13,0.14,0.31,0.3,0.3,0.33,0.31,0.23,0.37,0.01,-0.059221364365220935,0.12,0.61,0.66,0.56,0.67,0.18525491980195852,0.30407592427075314,0.9626879856704623,0.311673135012033,0.12809012083530444,0.025953603422765703,0.4646669583012765,0.48680709830623903,0.564859617399496,0.49647086256862283,0.0041940267376874285,0.15746845342931576,0.19101563897788604,0.46624196818249974,0.02022656163673013,0.2834643795782584,0.717324147715062,0.02,0.18,0.02,0.30883283790615434,0.08796016736060186,1.0896998357055385,0.10279800561791314,0.4938025586570009,0.2372413519201768,0.1
9.0,0.12,0.46,0.1,0.75,0.42,0.19,0.33,0.5,0.24,0.06,0.13,1.0,0.56,0.92,0.35,0.55,0.07,0.05,0.09,0.55,0.48,0.51,0.38,0.28,0.28,0.27,0.37,0.03,0.11,0.14,0.15,0.61,0.2,0.89,0.42,0.24,0.21,0.6,0.45,0.3,0.59,0.55,0.49,0.77,0.8,0.82,0.69,0.56,0.62,0.02,0.13,0.06,0.28,0.39,0.56,0.69,0.22,0.28,0.36,0.4,0.71,0.22,0.16,0.17,0.51,0.57,0.43,0.55,0.22,0.4,0.5,0.13,0.69,0.52,0.17,0.17,0.88,0.17,0.13,0.23,0.22,0.22,0.43,0.42,0.5,0.43,0.32,0.54,0.4,0.313128985861593,0.39994013152524355,0.34,0.41,0.3,0.24,0.49,0.01,0.1,0.98,0.11,0.02,0.1,0.29,0.1,0.75,0.92,0.02,0.11,0.0,0.09,0.01,0.36,0.09,0.1,0.2,0.08,0.01,0.02,0.57,0.5,0.27,0.08,0.09
9.0,0.02,0.42,0.65,0.46,0.06,0.04,0.43,0.43,0.27,0.5,0.14315499837334977,0.9264696365428501,0.18,0.36,0.28,0.38,0.62,0.49,0.62,0.2,0.2,0.28,0.17,0.25,0.13,0.34,0.31,0.04,0.6,0.35,0.5,0.27,0.54,0.25,0.55,0.51,0.46,0.38,0.66,0.29,0.62,0.66,0.48,0.4,0.39,0.39,0.42,0.36,0.26,0.02,0.45,0.26922742387639953,0.43,0.38,0.36,0.37,0.04,0.03,0.03,0.03,0.9,0.08,0.24,0.24,0.45,0.43,0.49,0.51,0.21,0.46,0.5,0.06,0.43,0.52,1.0,0.66,0.42,0.45,0.1,0.05,0.04,0.06,0.09,0.17,0.17,0.18,0.44,0.19,0.46,0.01,-0.18616594742364045,0.04,0.66,0.66,0.8,0.82,0.007269800331678122,0.16548170901514506,1.0355912486226586,0.1001042699528186,0.0007813379510987623,0.25984042354890347,0.4053924132820203,0.20599800929252887,0.6698575933231021,0.48799110968551823,0.349728985195838,-0.08269194206328623,0.2530092754448828,0.4678526057737604,-0.13488971719830373,0.19496651178123114,0.42966802389237546,0.06,0.07,0.15058747166862632,0.3616061262871744,0.08643911476207718,0.6444152952364903,0.363290467698149,0.6347281869700436,0.02004903081391679,0.52
9.0,0.06,0.54,0.05,0.94,0.06,0.04,0.32,0.5,0.29,0.33,0.07,0.97,0.54,0.72,0.24,0.59,0.43,0.17,0.57,0.51,0.4,0.39,0.22,0.23,0.29,0.32,0.42,0.01,0.06,0.22,0.36,0.27,0.21,0.64,0.61,0.21,0.4,0.37,0.32,0.48,0.35,0.34,0.49,0.77,0.78,0.83,0.68,0.57,0.7,0.01,0.11,0.02,0.22,0.2,0.24,0.33,0.08,0.07,0.07,0.09,0.85,0.06,0.19,0.2,0.53,0.57,0.36,0.77,0.05,0.33,0.5,0.03,0.87,0.73,0.01,0.36,0.44,0.05,0.07,0.4,0.35,0.31,0.45,0.54,0.6,0.59,0.4,0.54,0.42,0.1960699754076549,0.3366576481588648,0.15,0.45,0.69,0.75,0.68,0.1499350993551879,0.15263756506282156,0.8588998638305704,0.19930043253102567,0.1420046501790172,-0.03985638541063602,0.4282774795561606,0.15629621502497903,0.38317499139694866,0.9152537243663748,0.445508241136543,-0.17819775802471746,-0.14261843931523294,0.3578258452523472,0.004878670195441026,0.7071209206144271,0.3293053857966129,0.1,0.11,0.07,0.116645788625817,0.23069783354428028,0.7719974636525451,0.6271745419608792,0.4528552382954314,0.5834455321340124,0.04
9.0,0.21950891613441237,0.62,0.01,0.97,0.1,0.04,0.39,0.43,0.31,0.39,0.02,1.0,0.71,0.72,0.3,0.75,0.49,0.1,0.46,0.69,0.54,0.53,0.63,0.4138521989240964,0.32,0.39,0.73,-0.012860835552101005,0.02,0.23,0.23,0.46,0.18,0.65,0.39,0.38,0.22,0.55,0.14,0.41,0.17,0.16,0.63,0.9,0.92,0.95,0.83,0.48,0.52,0.1748261369734598,0.03,0.01,0.24,0.31,0.29,0.3,0.11,0.12,0.1,0.1,0.87,0.08,0.28,0.31,0.68,0.7,0.3,0.93,0.03,0.21,0.5,0.009311512833382218,0.94,0.89,0.22,0.44,0.38,0.01,0.14,0.55,0.54,0.51,0.4,0.6,0.76,0.67,0.62,0.63,0.67,0.18739600918535776,0.34156358178270885,0.18,0.71,0.93,0.77,0.9,-0.16188320586795374,0.12921897000810179,0.8535446189907328,0.4298529782350391,-0.11527430877391584,0.30927031568092317,0.1300379747228177,0.2968520854165455,0.40531929850599313,0.5268194240912998,0.3752126488834651,-0.04511299464555288,0.14033387280610468,0.41417143039895316,0.08361264780165208,0.3786352978804428,-0.007092252931953202,0.02,0.15,0.16,-0.09039920811892393,0.3487292170935721,0.8628423392788075,0.23691947699371066,0.8500819569724182,0.36127805332906004,0.05
9.0,0.01,0.36,0.1,0.92,0.02,0.01,0.39,0.48,0.31,0.37,0.2133542074578047,1.1102214154422574,0.24,0.56,0.18,0.39,0.46,0.33,0.4,0.26,0.24,0.22,0.28,0.3544491075697508,0.37,0.33,0.55,0.01,0.28,0.56,0.55,0.26,0.21,0.6,0.59,0.48,0.55,0.39,0.51,0.28,0.59,0.58,0.35,0.62,0.64,0.8,0.43,0.66,0.74,0.05534717954963278,0.09,-0.19292373378762992,0.22858872425595902,0.3,0.25,0.36,0.4677225724737172,0.01,0.01,0.01,0.99,0.01,0.07,0.08,0.38,0.4,0.36,0.62,0.05,0.4,0.5,0.01,0.86,0.61,0.03,0.51,0.71,0.28,0.06,0.12,0.12,0.11,0.15,0.19,0.22,0.19,0.3,0.35,0.21,0.08356572423418741,0.2317346178936464,0.01,0.76,0.53,0.69,0.75,0.044397859751612825,0.37577261132399276,0.7098305776380643,-0.053243545923087054,-0.3503709031533335,0.553458157620906,0.47255698178485317,0.36298784530151373,0.9657645305183411,1.0710560774846447,-0.042465272789606906,0.42232075791242485,0.4942918193739659,0.5152123989722194,-0.030406221123017274,0.6739936056906113,0.6615139890986866,0.04,0.09,0.01,0.293701032765283,0.19868539160171989,0.7791910339475261,0.6806361205512783,0.8984330942317069,0.34763974539334885,0.05
9.0,0.07,0.53,0.87,0.31,0.02,0.01,0.4,0.44,0.26,0.42,0.06,0.75,0.24,0.5,0.66,0.3,0.52,0.51,0.58,0.26,0.23,0.34,0.18,0.24,0.78,0.22,0.52,0.08,0.45,0.61,0.63,0.18,0.45,0.42,0.5,0.38,0.57,0.32,0.51,0.37,0.46,0.5,0.55,0.48,0.42,0.52,0.44,0.54,0.57,0.08,0.67,0.12867829024779082,0.25,0.29,0.46,0.47,0.01,0.01,0.02,0.02,0.96,0.02,0.34,0.34,0.56,0.53,0.58,0.6,0.16,0.35,0.5,0.08,0.7,0.62,0.75,0.6,0.58,0.63,1.0,0.12,0.13,0.15,0.09,0.16,0.21,0.23,0.63,0.53,0.58,0.22328901529112263,0.02,0.02,0.78,0.67,0.7,0.81,0.22011481646822872,0.403138686330183,0.7688864558023247,0.5141174226694458,0.2402722267001808,-0.03734370360500561,0.46398756381772455,0.26208295920424507,0.9646047229112127,0.7601231586904972,0.22615630699148512,0.12358594165262367,0.05031625190310192,0.29685686310650133,0.20270643378711956,0.9756865333603677,0.3497308262113818,1.0,0.01,0.09,0.26743838387488417,0.17445307887633033,0.25810817806682623,1.0634460577605709,0.8267506643550304,0.17578295342726497,0.38
9.0,0.01,0.31,0.01,0.98,0.03,0.02,0.29,0.37,0.22,0.55,0.01,0.19,0.46,0.55,0.31,0.71,0.54,0.16,0.66,0.48,0.54,0.52,0.47,0.18,0.74,0.18,0.44,0.01,0.1,0.27,0.33,0.42,0.29,0.56,0.65,0.37,0.3,0.5,0.43,0.37,0.39,0.42,0.35,0.75,0.77,0.87,0.64,0.59,0.6,-0.06319622943015368,0.07,0.01,0.07,0.18,0.16,0.16,0.03,0.06,0.05,0.05,0.87,0.11,0.12,0.11,0.34,0.38,0.27,0.66,0.03,0.43,0.5,0.05,0.52,0.63,0.07,0.57,0.27,0.06,0.37,0.41,0.43,0.49,0.4,0.45,0.55,0.49,0.36,0.56,0.42,0.21782222244606844,0.23009146372710845,0.17,0.33,0.69,0.76,0.61,-0.042498929655613055,0.1653808867326501,1.0744552795039501,-0.1439688508876827,0.06126949286597696,0.2682213423561353,0.4907785193072901,0.3695898479391332,0.5265806835855532,0.6728566265289991,0.45797345595095784,-0.026031087842305095,0.09835432323308395,0.3811537410080439,-0.13143998860502748,0.576029410528705,0.5680601661478522,0.11,0.04,0.05,0.16574019109740118,0.004451509866880754,0.6638511373564423,-0.37093738450518887,0.8683296570158403,0.22343804748156373,0.02
9.0,0.03,0.52,0.01,0.57,1.0,0.35,0.41,0.44,0.29,0.47,0.05,1.0,0.45,0.54,0.23,0.56,0.45,0.24,0.48,0.45,0.38,0.41,0.31,0.32,0.29,0.39,0.47,0.01,0.13,0.21,0.28,0.34,0.26,0.51,0.32,0.39,0.29,0.46,0.4,0.44,0.54,0.5,0.56,0.67,0.68,0.73,0.66,0.49,0.46,0.01,0.15,0.05,0.39,0.48,0.57,0.63,0.65,0.71,0.76,0.77,0.44,0.45,0.35,0.33,0.55,0.56,0.53,0.56,0.43,0.6,0.47775713199096687,0.02,0.85,0.56,0.2,0.33,0.31,0.12,0.24,0.67,0.69,0.67,0.61,0.63,0.79,0.65,0.65,0.57,0.21,-0.020783502785655786,0.41689073326226767,0.72,0.48,0.64,0.83,0.72,0.009741258837484591,0.13335021160155344,0.6691971345650001,0.4589486816156946,-0.11753544000499383,0.5303018052294803,0.44811989161042526,0.23588766464550104,0.5923103624787892,0.7872019275281766,0.010576725572892104,-0.10829182325311532,-0.0971582110079979,0.4683753647991168,0.05624977107401909,0.6191591000656228,0.4720851778907349,0.01,0.65,0.16,0.4073682008488362,-0.07241692859403062,0.4568670198407392,0.7648163596612485,0.6754609398938358,0.44816243030617786,0.22
9.0,0.18,1.0,0.02452729299610948,0.56,0.02,1.0,0.67,0.65,0.45,0.23,0.19,1.0,0.11,0.58,0.39,0.14,0.39,0.82,0.17,0.09,0.06,0.07,0.08,0.1,0.31,0.16,0.23,0.41,1.0,1.0,0.91,0.17,0.77,0.27,0.08,0.4,0.43,0.31,0.27,0.48,0.41,0.36,1.0,0.64,0.56,0.71,0.58,0.24,0.09,0.07,0.23,0.2,0.33,0.38,0.42,0.48,0.57,0.56,0.57,0.6,0.6824227149555393,1.0,1.0,1.0,1.0,1.0,0.99,0.51,1.0,0.59,0.5452334270536453,0.1,0.78,0.5,0.49,0.53,0.69,0.74,1.0,0.06,0.08,0.09,0.09,0.15,0.19,0.15,0.56,0.54,0.37,-0.032643080763914686,0.1983837644046376,0.73,0.69,0.68,0.8,0.76,0.03,0.1,0.96,0.12,0.07,0.19,0.55,0.1,0.9,0.0,0.0,1.0,0.0,1.0,0.03,0.14,0.42,0.09,0.31,0.2,0.08,0.01,0.69,0.0,0.44,0.04,0.28
9.0,0.2,0.28,0.06,0.79,0.3,0.2,0.34,0.52,0.36,0.38,0.21,1.0,0.28,0.64,0.27,0.39,0.37,0.2,0.36,0.33,0.38,0.4,0.24,0.17,0.26,0.23,0.32,0.14,0.3,0.18,0.3,0.35,0.33,0.65,0.11,0.29,0.29,0.38,0.98,0.51,0.91,0.97,0.35,0.5,0.52,0.57,0.44,0.62,0.65,0.06,0.24,0.11,0.54,0.6,0.66,0.7,0.45,0.44,0.44,0.43,0.73,0.21,0.24,0.17,0.27,0.33,0.28,0.28,0.31,0.73,0.4648140148416386,0.22,0.74,0.28,0.05,0.15,0.71,0.39,0.37,0.25,0.25,0.27,0.36,0.36,0.41,0.37,0.52,0.58,0.29,0.34,0.07,0.35,0.17,0.2,0.4,0.12,0.05,0.18,0.93,0.24,0.1,0.24,0.44,0.18,0.84,0.87,0.06,0.09,0.12,0.09,0.05,0.57,0.44,0.17,0.19,0.29,0.14,0.08,0.92,0.5,0.52,0.22,0.28
9.0,0.04,0.15,0.03,0.65,1.0,0.1,0.11,0.27,0.09,0.69,0.05,1.0,0.57,0.49,0.25,0.67,0.55,0.12,0.39,0.69,0.92,0.99,0.62,0.042764030702831496,0.52,0.39,0.63,0.02,0.15,0.28,0.24,0.69,0.27,0.47,0.3,0.48,0.09,0.82,0.41,0.36,0.36,0.39,0.26,0.8,0.83,0.89,0.55,0.6190035689452574,0.8091642348040753,-0.09405533555678833,0.05,0.08,0.78,0.7,0.64,0.61,1.0,1.0,1.0,1.0,0.29,0.64,0.07,0.06,0.18,0.18,0.22,0.48,0.19,0.87,0.5856153689164391,0.08,0.61,0.49,0.21,0.58,0.54,0.03,0.21,0.72,0.77,0.81,0.51,0.7,1.0,0.66,0.41,0.7,0.82,0.1754894309699389,0.0900482927802395,1.0,0.17,0.58,0.5,0.25,-0.04121788671187156,0.21646386154242458,0.9819881111362826,0.2123045029440971,0.043838202184623594,0.19146217724623824,0.3028043043234246,0.3025645570385801,0.6762746847815614,0.7379587144519228,0.28347897587765025,0.6034288773156774,-0.04170941816185464,0.7993256989955158,0.0668792488716837,0.6413228762946467,0.28208971003545197,0.10397863879039941,1.0,1.0,0.36460757812179,0.20903439272165955,0.7374318436798373,1.2693547621379007,0.829082926166911,0.3247206322705076,0.18
9.0,-0.02541592020141445,0.5,0.04,0.94,0.14,0.01,0.27,0.23,0.14,0.48,0.02,1.0,0.69,0.62,0.09,0.89,0.48,0.03,0.69,0.69,0.7,0.66,0.18,0.01,1.0,0.0,1.0,-0.024558567782681007,0.04,0.08,0.14,0.68,0.19,0.45,0.46,0.52,0.17,0.9,0.4,0.29,0.2,0.3,0.45,0.97,0.97,0.94,0.88,0.23,0.28,0.09985158404903619,0.2998385660518077,0.23107953629892475,0.13,0.09,0.08,0.09,0.04,0.03,0.02,0.02,0.84,0.04,0.15,0.16,0.49,0.52,0.16,0.92,0.01,0.18,0.5,0.01,0.9,0.87,0.39844650966733314,0.22,0.63,0.01,0.09,0.34,0.35,0.37,0.59,0.59,0.84,0.64,0.53,0.42,0.28,0.3301590360397155,0.010210936676836743,0.15,0.77,0.68,0.76,0.79,-0.07135400644495145,0.3630103131113413,1.0594534976318586,0.15223133714170833,-0.16814361788516033,0.0015388975590852616,0.05344125764356927,0.09616705242228023,0.7666471207408073,0.8518936222300619,0.5368114191115726,0.3452202217802247,0.4327496956293644,0.004988344895979324,-0.13699690613123622,0.25099801036406055,0.5755095705166553,0.05,0.05,0.2,0.11364137854522091,0.045351099463196334,0.8661065465993019,0.34746933124805063,0.25749765408008146,0.1924752508013764,0.02
9.0,0.03,0.19,0.02,0.81,0.54,0.19,0.18,0.37,0.19,0.6,0.04,1.0,0.51,0.52,0.28,0.68,0.47,0.08,0.49,0.61,0.68,0.68,0.53,0.48,0.49,0.45,0.55,0.01,0.11,0.16,0.18,0.54,0.12,0.59,0.18,0.36,0.18,0.58,0.59,0.47,0.59,0.62,0.3,0.7,0.74,0.78,0.58,0.59,0.64,-0.23324833362638156,0.1,0.03,0.42,0.39,0.46,0.49,0.57,0.47,0.5,0.48,0.63,0.22,0.14,0.1,0.19,0.36,0.12,0.42,0.2,0.76,0.6571756575295611,0.03,0.84,0.35,0.14,0.17,0.25,0.05,0.1,1.0,1.0,1.0,0.73,0.68,0.83,0.66,0.42,0.66,0.24,-0.029480548533066003,-0.05788711709198635,0.57,0.49,0.54,0.63,0.71,-0.1844554566602482,0.4702507541242351,1.0673209019657683,0.13356897349548486,0.30093357384052744,0.2189030654730764,0.3718858947409402,0.1157077888447858,0.6773028167703108,0.5221294840518143,0.3833525529542303,0.22160876925348572,-0.5098073676885237,0.10378786624533706,-0.0201532309890972,0.7870229637274115,0.11749545306355899,0.01,0.52,0.43,0.26600551514905396,0.07707841899098461,0.6584263171956497,-0.05084361700600004,1.0638545035098037,0.09441200973567111,0.11
9.0,0.01,0.54,0.05,0.94,0.05,0.04,0.42,0.53,0.29,0.19,0.03,1.0,0.32,0.77,0.16,0.36,0.23,0.17,0.42,0.31,0.23,0.22,0.24,0.15,0.23,0.3,0.35,0.01,0.17,0.18,0.32,0.17,0.33,0.73,0.38,0.28,0.48,0.25,0.55,0.24,0.61,0.6,0.56,0.7,0.73,0.88,0.52,0.46,0.62,0.09684925055462087,0.09,0.09039511031475958,0.25,0.22,0.24,0.25,0.03,0.02,0.02,0.02,0.95,0.03,0.23,0.23,0.57,0.52,0.65,0.6,0.13,0.41,0.5,0.02,0.74,0.63,0.02,0.26,0.67,0.29,0.18,0.11,0.1,0.09,0.24,0.26,0.3,0.29,0.36,0.32,0.22,0.02706603203191519,-0.10705045263524904,0.05,0.57,0.38,0.33,0.46,0.10722418264548764,0.20327106408999848,0.6647264116699414,0.3767467864721178,-0.06155968953898078,0.019435691630005247,0.454232808152401,0.26358815796539214,0.7113332350363231,0.8572521635152857,0.33675389234318287,-0.29510668643265725,0.2702477625441941,0.18953376174023454,0.22052575955755044,0.5417010295401867,-0.1262192637901614,0.03,0.12,0.02,-0.1739876961417821,0.13735834333905156,0.4930957208723412,0.40221674728181944,0.591829194721317,0.1808701347332156,0.08
